,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
17746,RMJ114833.3+081838.0,177.1387865069844,8.310545405886527,0.4274699,30.514162,1.246493,0.41406915,0.0,24.488865,20.626215,18.994282,18.30727,18.055363,26.543842
17751,RMJ091026.1+211526.4,137.6086540792731,21.257323694837034,0.4115733,32.527817,1.1847887,0.40349653,0.0,22.907759,20.644655,18.794756,18.109129,17.742954,22.942266
17752,RMJ135555.1+474444.1,208.97939403766722,47.74557892042118,0.4886578,51.855873,1.6798184,0.51931477,0.0,26.726858,20.923649,19.182316,18.203455,17.753572,29.93091
17753,RMJ102845.5+462400.8,157.18951515936627,46.400218482012335,0.52776283,43.343597,1.9443133,0.5259421,0.0,22.517448,21.06405,19.36117,18.466208,17.960564,25.786621
17757,RMJ113820.3+114607.6,174.58471103705114,11.76877134874418,0.48544052,50.116806,1.8885014,0.50006855,0.0,23.725534,21.530554,20.051208,19.06757,18.6743,26.593506
17758,RMJ145554.1+401732.6,223.97543981927572,40.29238091267318,0.49555752,41.92488,1.7174288,0.46089354,0.0,22.05071,20.719545,19.100952,18.208902,17.78811,30.115719
17759,RMJ000833.2-091219.2,2.138334509687823,-9.205337092720393,0.4300541,45.952194,1.5060439,0.42057884,0.0,26.502754,20.558092,18.86696,18.128063,17.669518,24.368969
17767,RMJ153219.1+322139.3,233.07960598001256,32.36090458737551,0.43846318,33.183784,1.316667,0.4507088,0.0,25.478584,21.49956,19.515162,18.692818,18.330652,18.737318
17769,RMJ142739.8+105155.8,216.9157232172813,10.865513693084651,0.54428464,51.321945,2.449276,0.5525587,0.0,26.146011,20.941895,19.446503,18.41299,18.056763,34.388596
17773,RMJ110135.2+015923.3,165.39646188016752,1.9897958643910052,0.5309001,52.71015,2.471952,0.5419603,0.0,24.785376,22.236425,20.56647,19.598742,19.204775,26.73545
17777,RMJ125329.0+020518.3,193.37094446777832,2.0884194222877537,0.46362448,40.277344,1.6436429,0.4839899,0.0,22.986391,21.501507,19.557383,18.662851,18.229109,22.284866
17783,RMJ144208.8+120458.7,220.53652997010795,12.08296961458,0.5505442,50.177826,2.2817686,0.5129971,0.0,22.663721,21.217995,19.63244,18.628576,18.142452,30.942837
17792,RMJ092755.2+152718.6,141.98006781121268,15.45516071785013,0.5127869,45.692863,1.9874291,0.482284,0.0,24.50309,20.826105,19.17473,18.159584,17.6941,35.604687
17795,RMJ113737.9+115431.8,174.40792210777053,11.908830739436668,0.4518425,45.311485,1.5499511,0.4954615,0.0,24.4591,21.125465,19.202847,18.402851,17.82711,23.380407
17800,RMJ140939.3+015352.4,212.4138504720474,1.8978795720109034,0.43607366,37.394157,1.4405029,0.42984903,0.0,26.158846,21.169718,19.33634,18.629158,18.206703,22.27977
17805,RMJ130018.5+362034.1,195.07718849262733,36.342807381499426,0.44828436,39.270515,1.422835,0.46989074,0.0,25.290258,21.207859,19.353148,18.525063,18.136038,23.159996
17809,RMJ122813.2+475900.4,187.05499229170184,47.98345724224284,0.40325275,31.79558,1.2132759,0.42179382,0.0,23.277832,20.284588,18.437277,17.693058,17.4028,23.232605
17815,RMJ024448.3-074740.6,41.20145065005984,-7.794622170325507,0.39232004,30.254827,1.1893457,0.35248324,0.0,23.267212,19.98237,18.251959,17.64452,17.34637,23.397818
17817,RMJ144302.6+545010.0,220.76084187232323,54.83610219774356,0.4818685,38.370476,1.6133915,0.47097662,0.0,25.652601,21.37343,19.564175,18.649437,18.144325,23.39278
17820,RMJ123458.4+030449.2,188.74343996210303,3.080327552348335,0.42584834,37.302628,1.4175676,0.40909645,0.0,22.402391,21.23501,19.346397,18.601234,18.184847,20.317999
17827,RMJ020723.4+213358.1,31.847419668525333,21.566151877322437,0.39469317,31.18538,1.2876312,0.35218912,0.0,22.803068,21.116537,19.305714,18.728148,18.388275,17.716719
17830,RMJ133422.5+165400.9,203.593701164955,16.900256898358236,0.48872635,36.05172,1.7108343,0.4658923,0.0,26.264006,21.980255,20.230833,19.382563,19.033102,18.993902
17836,RMJ120500.6+314721.9,181.25247495130156,31.78942608858996,0.45772514,41.46723,1.5769091,0.47593996,0.0,23.011848,20.907658,19.138014,18.371197,17.737635,22.397686
17841,RMJ094418.7+553502.0,146.07797468198055,55.583878140106286,0.4299769,34.816063,1.3241173,0.41073892,0.0,22.508356,21.420053,19.571724,18.897764,18.366028,18.310179
17845,RMJ120027.7+465216.4,180.11550885157538,46.871212910107985,0.45023736,38.263687,1.4793152,0.4724778,0.0,25.544598,21.157125,19.400465,18.606934,18.225237,21.20973
17849,RMJ155015.3+234910.6,237.5637027858889,23.819619504825607,0.42454576,33.702454,1.2297661,0.45054752,0.0,21.995256,20.824032,18.953976,18.171036,17.772837,18.45642
17851,RMJ075712.4+241353.5,119.30179869189584,24.23152616442635,0.45239556,43.313087,1.6864432,0.44280693,0.0,22.661556,20.837439,18.965244,18.151148,17.745216,23.039555
17853,RMJ094805.6+605323.9,147.02348784531242,60.88998584539419,0.5139834,43.2063,2.1191518,0.53052014,0.0,22.735662,21.398916,19.857168,18.932049,18.572851,24.801458
17859,RMJ091314.8+582336.2,138.31158769896837,58.393379785020365,0.39993966,32.588837,1.2257458,0.37557203,0.0,22.710522,20.755007,18.953585,18.269,17.826763,21.183157
17860,RMJ160654.1+323542.5,241.7254911193847,32.595141008962024,0.5304116,48.8659,2.340693,0.5206347,0.0,21.765684,21.275303,19.666424,18.725504,18.21282,22.757265
17868,RMJ012350.5+050828.7,20.960465016843955,5.141292848408644,0.52218705,54.845848,2.2015822,0.5402942,0.0,26.542814,21.739744,19.508657,18.388239,17.925272,30.47264
17875,RMJ214950.3-030713.9,327.45941156406883,-3.120534573481121,0.52702004,61.527527,2.4134812,0.5125374,0.0,27.757868,22.08661,20.337378,19.345043,18.794935,26.421621
17877,RMJ001105.0-010117.5,2.7706521750023967,-1.0215416371925983,0.4465313,38.492516,1.4341397,0.46461803,0.0,23.483145,21.760626,19.896544,19.04983,18.678137,20.57322
17881,RMJ155927.9+241017.1,239.8664418292572,24.171416553934726,0.439417,40.338364,1.40901,0.43990257,0.0,21.45268,20.595007,18.950611,18.237442,17.816343,24.791609
17882,RMJ155640.5+034944.8,239.168674200271,3.8291245595215537,0.43671578,32.527817,1.5611361,0.41845354,0.0,22.10972,20.885191,19.15155,18.478418,18.043999,18.309097
17891,RMJ014225.6+165527.2,25.606496653735746,16.924217933847714,0.41064757,32.832916,1.3483801,0.42451733,0.0,23.220686,21.003918,19.306288,18.625065,18.28695,18.39086
17892,RMJ143253.2+311723.0,218.22183699702637,31.28973355296994,0.5202996,58.857903,2.1843824,0.52264655,0.0,25.538092,21.523794,19.891092,18.868423,18.460562,26.927912
17903,RMJ122151.6+265505.8,185.46515511344438,26.918278864457797,0.46333897,39.987503,1.6128049,0.47415626,0.0,21.94224,21.07282,19.173634,18.386702,17.996021,22.48498
17907,RMJ091150.6+071106.8,137.96065824885807,7.185212610618355,0.48284948,44.396187,1.8962499,0.49198183,0.0,23.313482,21.49879,19.708412,18.724136,18.293758,26.150042
17908,RMJ013502.4+120722.2,23.760115702700205,12.122829431148608,0.4344806,34.846573,1.4464482,0.41208753,0.0,21.791656,20.372852,18.56169,17.835157,17.338703,22.05714
17924,RMJ151355.6+154112.7,228.4815141191446,15.686872865481323,0.48058152,41.11637,1.612004,0.48396027,0.0,25.061554,21.528658,19.766285,18.949627,18.536894,24.703094
17925,RMJ164002.2+255608.1,250.0091645383797,25.935596837515714,0.42088452,33.809235,1.2255696,0.42990705,0.0,25.433178,21.056026,19.416288,18.707676,18.306942,20.582836
17929,RMJ120051.6+212310.2,180.21517207432439,21.38615912767322,0.40352842,30.392122,1.1388692,0.41777417,0.0,23.042704,20.941172,18.976458,18.28321,17.853136,20.336506
17930,RMJ170827.5+383541.9,257.11444041499016,38.59496499757811,0.41869977,40.93331,1.2523159,0.40334296,0.0,24.937233,20.399612,18.58364,17.871185,17.509792,31.4778
17932,RMJ171817.7+260038.3,259.57374680593676,26.010640130347124,0.37840238,34.114334,1.1262388,0.39107555,0.0,22.658321,20.291458,18.452013,17.807785,17.46454,24.500774
17940,RMJ013948.1+032045.6,24.950583715951666,3.3459912098293736,0.45962796,35.50254,1.5803807,0.4616369,0.0,25.006754,20.908287,19.124495,18.235025,17.88404,20.150581
17941,RMJ110720.5+450915.5,166.83534665455227,45.15429485683242,0.439735,35.01438,1.3644557,0.45507944,0.0,21.9443,20.590372,18.76976,17.935152,17.605059,21.832285
17962,RMJ101736.1+111439.5,154.4002653093979,11.24429599109314,0.4012798,30.148043,1.2782362,0.40029794,0.0,22.734257,20.968351,19.207228,18.508682,18.039173,17.96033
17965,RMJ150232.7+394935.1,225.63633909536838,39.826413666061754,0.53244615,51.840614,2.169445,0.45303607,0.0,24.346891,22.40726,20.640327,19.76015,19.325127,27.48991
17968,RMJ145032.8+410922.9,222.6367426313583,41.15636048626172,0.44736034,31.70405,1.357325,0.43719965,0.0,22.545565,21.163372,19.446045,18.716629,18.207329,19.847687
17970,RMJ112301.0+404553.0,170.75414541831336,40.76470918642037,0.4853532,42.07743,1.6682583,0.49975988,0.0,22.644966,21.771162,20.082247,19.188433,18.706224,21.061384
17971,RMJ122730.4+420440.4,186.87681490269298,42.07789561719235,0.4308056,33.443115,1.2977467,0.42157024,0.0,22.112411,20.873507,19.026436,18.298977,17.857813,21.9851
17972,RMJ082004.7+250451.0,125.01964562615174,25.080831770164664,0.533575,52.298264,2.2728417,0.63092506,0.0,24.533197,21.640305,20.262995,19.308418,19.194357,26.769112
17975,RMJ231604.9-001634.2,349.020358959719,-0.27615958559844156,0.49799925,40.71974,1.7849538,0.5023806,0.0,25.58102,22.454874,20.127222,19.203236,18.843563,19.422697
17987,RMJ165546.9+452515.4,253.94523406785072,45.420940692624086,0.272283,38.004356,1.2363396,0.28654033,0.0,22.559235,19.0984,17.509796,16.903137,16.637379,20.76381
17988,RMJ150340.7+212754.0,225.91954526938088,21.464989371266302,0.44872335,34.419434,1.4421442,0.42728943,0.0,25.426935,20.546495,18.761702,18.001368,17.577295,26.717669
17992,RMJ170442.9+320937.5,256.17888173705336,32.16042778305319,0.43138304,30.010748,1.2232883,0.43064424,0.0,26.73601,20.898474,19.183949,18.51416,18.047451,20.539467
17993,RMJ091049.0+014049.9,137.70435280468828,1.680529550269934,0.5197595,53.274582,2.2283356,0.4967401,0.0,23.915318,21.075855,19.23868,18.264423,17.748922,27.652925
17996,RMJ073509.5+344641.6,113.78955532440588,34.77822064140202,0.43834823,31.58201,1.4467485,0.4265946,0.0,22.185242,20.005272,18.21375,17.448183,16.984125,27.784748
18015,RMJ122458.5+101104.0,186.24394417713836,10.18444339212703,0.40246585,32.604095,1.097975,0.39598936,0.0,24.30471,20.683596,18.997519,18.326803,17.899605,21.89712
18017,RMJ133129.7+542630.4,202.87371317907207,54.44177425517759,0.3554203,30.971811,1.0391217,0.3830757,0.0,21.488892,19.536692,17.941849,17.323835,16.938225,25.773651
18018,RMJ142734.4+004031.5,216.89336293695908,0.6754074358926865,0.53974766,50.284607,2.4170961,0.51080626,0.0,23.336527,21.104761,19.376453,18.43013,18.017452,26.879526
18025,RMJ113607.9+082213.2,174.03296260686898,8.370325809933094,0.5678102,54.67804,2.6163645,0.53739345,0.0,22.272598,20.945913,19.273367,18.240177,17.707556,34.4599
18027,RMJ122624.4+195019.2,186.60157585889687,19.838660879437505,0.4459676,30.727732,1.3098577,0.4317785,0.0,22.46358,21.38226,19.50718,18.759884,18.357492,19.131363
18028,RMJ084440.0+551439.8,131.1668168120043,55.24438458392576,0.46655372,36.98227,1.6794744,0.4692617,0.0,24.364618,21.469803,19.589247,18.727318,18.357327,20.286572
18032,RMJ115436.6+052543.8,178.65249484161848,5.428843591930935,0.48820162,31.749815,1.5431306,0.47881395,0.0,23.040743,21.364239,19.608265,18.756752,18.294416,23.42737
18036,RMJ092226.6+375655.6,140.61073257279992,37.94877756614308,0.39595824,30.834517,1.2097569,0.37210125,0.0,23.948963,19.914793,18.188929,17.547565,17.157782,21.785736
18045,RMJ104847.4+362417.2,162.19750130223838,36.404782395405476,0.43419594,42.03167,1.400199,0.43095815,0.0,21.664658,19.785923,17.971493,17.259434,16.863165,26.971952
18056,RMJ001318.9-023522.7,3.3286820303938214,-2.5896327730560804,0.54241484,51.566025,2.3809805,0.5374535,0.0,21.715305,21.233921,20.082933,19.28234,18.89492,31.101122
18057,RMJ125858.9-002912.7,194.7455598275488,-0.4868659368698722,0.5156413,48.36248,2.139842,0.4872483,0.0,25.091043,21.6307,19.936134,19.049131,18.689047,25.492119
18058,RMJ220027.4+163506.9,330.11400514788056,16.585247979913348,0.41315624,32.970215,1.4056841,0.34563026,0.0,21.001236,20.62744,18.934671,18.371819,17.941591,18.391668
18064,RMJ150728.0+272720.9,226.86657489559593,27.45581708085983,0.48319316,38.843376,1.5875689,0.46337482,0.0,23.11525,21.376972,19.787083,18.936773,18.511904,22.78451
18068,RMJ120726.3+235558.4,181.85976442879735,23.932884888192252,0.388271,33.076996,1.2280302,0.38830587,0.0,23.795336,20.485538,18.801138,18.229452,17.789742,20.131721
18076,RMJ093620.7+345234.1,144.08642731756157,34.87614494592227,0.47462267,37.31788,1.5875833,0.46623045,0.0,23.2938,21.57443,19.719875,18.833008,18.46351,21.946453
18077,RMJ103412.6+483858.0,158.55258444934694,48.649448005313445,0.4489586,31.42946,1.3859174,0.45017362,0.0,24.735706,20.495756,18.591454,17.805809,17.322577,21.87012
18079,RMJ004720.9+150649.8,11.837168974459985,15.113844757222404,0.39634964,31.597265,1.2395927,0.35481343,0.0,21.798933,20.580414,18.78642,18.149578,17.905773,22.821478
18085,RMJ081559.2+432033.4,123.99683319631919,43.34261076215488,0.37784904,34.144844,1.0799046,0.35982463,0.0,21.202341,19.183876,17.359644,16.718493,16.31755,31.247679
18088,RMJ214950.2+262816.2,327.4592794032678,26.471170092998232,0.45838475,45.219955,1.8833158,0.44851798,0.0,22.578396,20.469137,18.932077,18.17803,17.641497,30.139906
18091,RMJ145012.0+242205.4,222.54986270884922,24.36815997604619,0.5286586,47.58448,2.2009337,0.54260576,0.0,23.094105,21.672083,20.150112,19.183712,18.905218,23.71613
18100,RMJ111331.0+354503.8,168.37907680076722,35.751056437131716,0.4541472,31.749815,1.4148898,0.45879084,0.0,26.5125,21.116335,19.156271,18.340767,17.8719,19.068205
18102,RMJ013054.5+151722.3,22.726999894052426,15.289514807478973,0.38742843,31.52099,1.1567695,0.3686648,0.0,23.21872,20.43169,18.854563,18.21473,17.79921,22.079317
18103,RMJ154858.0+034358.1,237.24154680695386,3.732815861446524,0.43265852,45.479294,1.5130358,0.42974272,0.0,23.146395,20.74273,18.892082,18.170668,17.692333,24.566124
18104,RMJ003317.3-104740.6,8.322215879272292,-10.794609536480015,0.40528902,32.436287,1.2612122,0.40940794,0.0,26.458199,20.339964,18.563059,17.937407,17.508547,19.095232
18109,RMJ081040.2+141911.3,122.66751768879291,14.31980715628239,0.4406231,35.77713,1.3593501,0.43242761,0.0,25.411901,20.966213,19.093563,18.39623,17.906544,26.982214
18115,RMJ015817.1+175619.9,29.571182217739533,17.938848787477585,0.41862637,38.309456,1.4252962,0.4256432,0.0,22.051674,20.578735,18.69355,18.00746,17.52025,23.19224
18126,RMJ125922.5+410024.1,194.8438019128459,41.00668580261537,0.51477003,47.30989,2.0335064,0.4960793,0.0,27.101309,20.627716,19.067415,18.180382,17.770235,29.215351
18127,RMJ140339.9+025322.0,210.91642308686122,2.8894393915186933,0.48222214,44.106346,1.9132159,0.46150655,0.0,21.654398,20.87925,19.568922,18.803095,18.336863,22.777367
18134,RMJ223018.5-014256.6,337.5770402306772,-1.7157259135328387,0.5096815,50.254097,2.1534908,0.5034446,0.0,21.892317,21.31308,19.539806,18.583742,18.074583,28.042633
18137,RMJ120803.4+283218.4,182.01429987645446,28.538437938238232,0.37669584,32.436287,1.0271987,0.3566141,0.0,23.240568,20.549623,18.820162,18.219398,17.854246,22.808348
18142,RMJ104656.6+063957.4,161.73579843073907,6.665944765615036,0.5000153,35.80764,1.7411109,0.4993951,0.0,23.7556,21.730732,20.07619,19.1953,18.69998,19.250166
18143,RMJ100834.3+650011.4,152.14286779748412,65.00315937663743,0.45597294,34.526222,1.5489886,0.4756708,0.0,25.382431,20.879147,18.973833,18.195263,17.73949,17.792662
18145,RMJ121648.9+102509.7,184.20391638638915,10.41935821139782,0.45721814,35.243202,1.5236784,0.45070937,0.0,25.990974,20.782667,19.079624,18.23647,17.845377,24.80606
18160,RMJ144630.9+051356.3,221.62872795842404,5.2323087261742875,0.4670024,44.289406,1.6172671,0.4669266,0.0,23.009724,20.782206,19.31384,18.547026,18.215654,28.93366
18169,RMJ075430.2+302241.4,118.62591168199596,30.378179503035586,0.4089671,40.231583,1.2517128,0.4103638,0.0,24.780827,20.133732,18.184464,17.43659,17.063068,28.675018
18182,RMJ074734.5+360640.6,116.89381252073709,36.11127928862453,0.48124737,40.368874,1.9445685,0.46833283,0.0,22.799547,22.183174,20.214897,19.344114,18.889942,19.809418
18184,RMJ131011.2+182806.8,197.54651946425867,18.46855721595706,0.44938594,38.980675,1.3872774,0.5012934,0.0,25.756878,21.776894,19.745014,18.940216,18.429932,26.493944
18186,RMJ152234.2+424920.8,230.6425398036887,42.82245385203673,0.57507706,59.71218,2.6024947,0.549999,0.0,26.393612,21.586868,19.93478,18.87573,18.524355,33.424397
18195,RMJ122415.4+030944.5,186.06436779372677,3.162350596737993,0.4343381,39.560364,1.4448799,0.4147999,0.0,22.440264,20.439207,18.755152,18.054998,17.60274,23.920074
18205,RMJ092334.8+053710.7,140.8948830407343,5.619628024302269,0.4823527,39.895973,1.7689838,0.479908,0.0,26.991087,21.30052,19.472708,18.68711,18.311113,21.53502
18206,RMJ132146.8+125511.8,200.4451233843821,12.919931407494849,0.37397748,31.810835,1.0570489,0.3587632,0.0,24.679098,20.717379,18.923086,18.288992,17.987494,22.15551
18210,RMJ141050.2+332453.7,212.70933861237216,33.41492249344199,0.5661623,54.05259,2.629467,0.5590295,0.0,25.769615,21.042126,19.493176,18.500608,17.949022,30.339123
18213,RMJ145024.1+010356.2,222.6005928399883,1.0656042035966597,0.40625864,38.019608,1.2234226,0.42180017,0.0,22.96283,21.02538,19.16162,18.464504,18.13758,20.00195
18219,RMJ145650.2+003218.4,224.20906754030221,0.5384533571011837,0.4450759,34.968613,1.4125108,0.43871918,0.0,22.635252,20.224745,18.643015,17.920221,17.481018,27.395412
18236,RMJ164445.4+330239.5,251.189069440487,33.04431479469331,0.47575453,36.47886,1.6486152,0.4783731,0.0,22.7485,21.588512,19.792364,18.922863,18.461773,21.0592
18243,RMJ161452.2+061025.1,243.71763837630647,6.1736325335689735,0.4391302,33.885513,1.366094,0.4273594,0.0,23.510458,21.224722,19.44249,18.72201,18.410051,19.564486
18250,RMJ082127.3+572554.4,125.36381184590826,57.43177949079998,0.5609183,60.09356,2.9409997,0.57341075,0.0,25.485657,21.317219,20.09872,19.125908,18.989643,26.108965
18256,RMJ234252.8+154055.3,355.71981109523773,15.682031977285208,0.4289263,32.924446,1.3395311,0.414638,0.0,26.445868,20.950706,19.178684,18.448435,18.048147,20.115917
18261,RMJ223628.9+202002.0,339.1205691426131,20.333876156861773,0.50579995,53.71698,2.256848,0.5363015,0.0,26.045292,21.498257,19.562311,18.483603,18.06879,23.987059
18266,RMJ134340.7+080120.6,205.91954249512042,8.02238137663703,0.48931468,50.421906,1.806176,0.49861363,0.0,26.060146,21.357615,19.93448,19.029509,18.646389,25.284098
18268,RMJ133533.6+115822.0,203.89005785782427,11.972784312698405,0.5768776,58.735863,2.7182755,0.5756953,0.0,22.527058,21.673815,19.79013,18.866856,18.488611,30.86844
18274,RMJ135134.2+124137.1,207.89240789093066,12.693651738661087,0.3882365,37.0738,1.1229004,0.40170345,0.0,21.21012,20.422989,18.547417,17.941105,17.466972,23.36402
18279,RMJ003124.2+021520.2,7.850965284122481,2.2556212787684253,0.49846783,45.952194,1.8350718,0.4870204,0.0,21.354141,20.95737,19.453255,18.557402,18.251944,21.82618
18287,RMJ114538.4+045333.3,176.40997293391712,4.892590433036556,0.4706823,35.45677,1.4721448,0.4648169,0.0,24.197115,21.973377,20.137264,19.302204,18.853271,21.88204
18298,RMJ101400.3+023656.7,153.50128127674213,2.6157408226544088,0.5504428,62.671646,2.8616724,0.5686787,0.0,26.585402,21.974964,20.300322,19.29021,18.813759,28.546928
18312,RMJ075628.0+533327.8,119.11670685217595,53.557718282209464,0.47688058,36.41784,1.7761989,0.45272705,0.0,22.660128,20.73059,18.88495,18.033375,17.515488,27.61912
