,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
17085,RMJ094840.5+623106.6,147.16875008451552,62.51850376474616,0.42000264,38.614555,1.3469524,-1.0,0.0,22.721872,21.252363,19.453135,18.725937,18.271666,21.719332
17091,RMJ154249.5-001903.6,235.70643320137526,-0.3176725694490769,0.57003325,65.31076,3.1101782,-1.0,0.0,23.877558,23.446486,21.56534,20.858145,20.163633,23.906187
17094,RMJ113200.2-025014.5,173.00096518845533,-2.837366604340495,0.45180827,32.680367,1.5206854,0.448654,0.0,25.427376,21.412872,19.474442,18.711817,18.348934,18.950312
17096,RMJ232940.9+075814.0,352.4204978054632,7.970557414146625,0.37720656,39.148476,1.2435673,-1.0,0.0,26.752293,21.204945,19.319597,18.681946,18.333416,25.07891
17098,RMJ083247.6+431556.5,128.19820478912666,43.2656822562454,0.4339711,36.28054,1.2729177,-1.0,0.0,22.90102,21.171692,19.61193,18.902647,18.613708,22.89641
17101,RMJ160640.6+480011.9,241.66920625935705,48.0032996185111,0.39029536,30.834517,1.0583686,-1.0,0.0,23.708454,21.293676,19.437836,18.736187,18.43151,23.048916
17102,RMJ013642.2-055040.9,24.175909405115675,-5.844699099460166,0.4313842,31.688795,1.2749007,-1.0,0.0,23.522758,21.159246,19.570469,18.956604,18.562176,19.210608
17104,RMJ163638.7+421621.4,249.16113255347855,42.272605251691544,0.3754787,38.706085,1.0813789,0.32642195,0.0,21.928226,20.51868,18.787529,18.175947,17.747318,28.309395
17106,RMJ011653.4+104406.5,19.22262748828723,10.735152717515348,0.44891343,41.3757,1.7477638,0.4607881,0.0,22.123219,20.503769,18.829845,18.054619,17.641687,28.917028
17107,RMJ104119.8+022115.7,160.33268883895573,2.354349029047336,0.41049033,35.50254,1.2896017,-1.0,0.0,26.202717,20.837477,19.296442,18.653774,18.24596,20.086506
17108,RMJ235903.7+162747.1,359.7652579981059,16.463085784753197,0.48605305,39.163734,1.8356771,-1.0,0.0,23.125744,21.413055,19.128395,18.345575,17.768637,23.355112
17109,RMJ012637.4+164111.4,21.655807397544493,16.68651033249056,0.46122918,45.219955,1.8098366,0.44390982,0.0,20.553558,20.603518,19.017178,18.323797,17.843082,22.72341
17113,RMJ101031.9+570130.2,152.63303996439797,57.02505365356471,0.5439786,57.149345,2.082904,-1.0,0.0,26.063332,22.291075,20.4087,19.454699,19.200207,32.00385
17115,RMJ230920.2-011008.3,347.3341390076376,-1.1689656841094382,0.413333,33.031235,1.2043282,0.38384828,0.0,23.568432,20.546324,18.806625,18.186655,17.733366,19.846937
17116,RMJ150322.6+183432.0,225.84424641179643,18.575556296028463,0.44180825,37.47043,1.434671,0.44035187,0.0,22.423698,20.924076,19.105892,18.366096,17.882751,20.198648
17119,RMJ092345.0+283552.6,140.93740876610357,28.597947902219833,0.55560243,60.45968,2.2177484,-1.0,0.0,24.511475,22.263895,20.48573,19.456776,18.990522,29.276514
17122,RMJ120504.6+274033.4,181.2689796222904,27.67593930059554,0.39626917,31.841345,1.1641253,0.39905486,0.0,23.954903,20.20702,18.584375,17.907946,17.53177,22.982489
17123,RMJ113250.7+281354.3,173.21108055097363,28.231739496477203,0.49272427,45.311485,1.9291474,-1.0,0.0,23.012577,20.49739,18.788982,17.853956,17.380054,29.423538
17124,RMJ123549.6+242641.2,188.95664205118564,24.444783935028298,0.41042578,31.73456,1.2576029,-1.0,0.0,26.684618,20.246374,18.550611,17.908436,17.550867,24.098808
17125,RMJ084821.5+433625.7,132.08939274517016,43.60714869266663,0.45459956,34.999123,1.3774569,-1.0,0.0,21.337233,20.665537,19.021944,18.255991,17.820734,24.898521
17126,RMJ132800.6+630150.4,202.00241339679343,63.03067746967619,0.38181126,32.909195,1.0611221,0.35062775,0.0,24.651775,20.967936,19.206532,18.571949,18.189682,22.773752
17127,RMJ011441.9+024626.9,18.674664306651948,2.7741309607717284,0.40801778,34.175354,1.2255962,0.39628038,0.0,22.97654,20.863787,19.142548,18.504206,18.172325,23.487318
17128,RMJ225817.8+102440.9,344.5739676774619,10.411367942895504,0.44596404,41.26892,1.7347811,-1.0,0.0,26.223328,21.240356,19.364594,18.58556,18.133972,20.563969
17129,RMJ104326.0+375202.5,160.85838795021954,37.86736381020035,0.55137074,48.77437,2.2989674,-1.0,0.0,24.687244,21.723244,20.353489,19.38177,18.97675,24.54864
17132,RMJ131122.3+000426.5,197.84308840299593,0.07402529136799686,0.4898619,41.87912,1.7257737,0.49733,0.0,22.514898,21.104177,19.396498,18.541668,18.177952,28.392239
17135,RMJ014744.5-060023.3,26.935613728460694,-6.006461799904845,0.5076102,53.122032,2.1234722,-1.0,0.0,25.892214,21.310184,19.755157,18.80072,18.492638,27.804506
17136,RMJ223126.0+320013.6,337.8584744162475,32.00377064458613,0.3736167,32.863426,1.0851921,-1.0,0.0,22.894575,20.86363,19.145657,18.518646,18.181871,24.574667
17137,RMJ083529.3+311930.0,128.87216620770133,31.325001296138822,0.46412882,47.84381,1.7366815,0.48331192,0.0,22.942242,20.884901,19.192993,18.353533,18.019938,23.842148
17138,RMJ103640.7+521025.6,159.16970422685472,52.1737662845217,0.44713372,33.839745,1.453231,0.44927245,0.0,22.830729,20.304499,18.524458,17.737286,17.357302,22.574139
17141,RMJ111224.6+593924.2,168.10257766621135,59.65672348457965,0.38367867,30.209063,1.0217743,-1.0,0.0,23.997496,19.82156,18.25852,17.659992,17.294643,25.893322
17146,RMJ221811.1-020919.3,334.54620234738405,-2.1553603655647287,0.47256586,38.187416,1.8147186,0.4832337,0.0,22.047014,21.561918,19.768185,18.963057,18.647047,19.01491
17148,RMJ213341.0-063329.6,323.42090175325245,-6.558231291310547,0.39803076,30.300592,1.2335464,-1.0,0.0,23.260815,20.794682,19.12352,18.50396,18.04155,25.269266
17150,RMJ093218.0+270021.9,143.07510998328485,27.006076277707,0.5574771,63.159805,2.5772994,-1.0,0.0,24.14126,21.328575,19.716818,18.652206,18.195814,30.16226
17152,RMJ073655.9+362152.7,114.23279698841603,36.364646579273426,0.47619262,41.49774,1.7384944,0.4862232,0.0,23.386127,21.745811,19.833576,18.957449,18.362164,21.488573
17153,RMJ004355.5+123551.9,10.981318506183015,12.597742267832041,0.5486702,71.55004,2.8650527,-1.0,0.0,21.294682,20.899977,19.128479,18.066046,17.601519,39.08148
17155,RMJ131444.0+150457.4,198.68341573246528,15.082599188399037,0.44104168,39.072205,1.4417765,0.4376715,0.0,21.608423,20.181322,18.531923,17.834082,17.409824,24.601728
17156,RMJ224510.6+313905.8,341.29415692981695,31.651610340648674,0.3996536,34.282143,1.2295862,-1.0,0.0,22.940193,20.652353,18.90886,18.314545,17.967009,21.558243
17158,RMJ105212.1+274942.5,163.05057900708067,27.828483777157675,0.37040663,32.283737,1.0206867,0.395322,0.0,23.46761,20.972366,19.113142,18.467453,18.135092,17.889442
17159,RMJ120740.5+254445.6,181.91895666452285,25.745999101480628,0.52937716,44.838585,2.2357342,-1.0,0.0,21.497368,21.178251,19.656828,18.863808,18.487913,28.850325
17160,RMJ230301.0+001646.0,345.754086652634,0.279453449877205,0.4155095,33.626175,1.2183217,0.405117,0.0,25.560406,20.542791,18.687138,17.96306,17.55532,25.239258
17161,RMJ230424.5+235701.2,346.1022302722353,23.950319826790505,0.49203426,52.069443,2.1642194,-1.0,0.0,26.38143,21.233927,19.852404,19.029562,18.445728,25.434822
17166,RMJ140308.4+101231.8,210.785128337657,10.208827146740381,0.4016689,30.819262,1.1297474,-1.0,0.0,24.145645,20.94158,19.11748,18.45885,18.074345,21.62347
17167,RMJ234340.5+030920.2,355.91882063320816,3.1556143181170753,0.38221484,35.59407,1.1464553,-1.0,0.0,25.312792,20.776405,19.148027,18.536743,18.09625,23.08099
17168,RMJ132801.4+175414.2,202.00600467247466,17.90395330881703,0.45399395,39.316284,1.5092725,-1.0,0.0,21.970158,20.715439,19.082314,18.330364,17.810192,20.342241
17173,RMJ081047.4+514724.6,122.69750068736093,51.79016179395428,0.39932626,37.47043,1.3354402,-1.0,0.0,25.492373,21.009502,19.269077,18.63625,18.223562,23.830889
17176,RMJ081354.0+304743.9,123.47487061919969,30.79551894803388,0.5631519,53.68647,2.3952138,-1.0,0.0,26.268257,21.74885,20.089016,19.119864,18.607706,31.967571
17177,RMJ013204.5+201313.5,23.018783962651526,20.220417485659343,0.50856376,44.945366,1.9848889,0.46965545,0.0,21.643057,21.42647,19.552591,18.665867,18.245094,27.987413
17185,RMJ135043.6+202743.0,207.68162226950074,20.461934024402836,0.52923614,45.601334,2.0380867,0.52291757,0.0,26.627146,21.75447,19.939913,18.898708,18.36914,24.982027
17187,RMJ225339.4-092756.8,343.4140801326952,-9.465772137634602,0.47952193,48.83539,1.8014103,0.48217675,0.0,26.504398,20.574806,18.843159,17.956018,17.473574,29.90101
17189,RMJ012753.9+141746.4,21.974516415011067,14.29621061824292,0.4405367,31.414206,1.4148662,0.43069142,0.0,23.166105,21.210693,19.541418,18.800648,18.336313,18.344736
17190,RMJ112806.1+202336.5,172.02545729967673,20.393467915795433,0.48571578,45.830154,1.7589513,-1.0,0.0,23.96756,21.376152,19.720936,18.894072,18.386484,23.292774
17191,RMJ003750.5-073914.1,9.460580764767471,-7.653908662859637,0.37641516,32.146446,1.1177533,-1.0,0.0,20.909067,19.802532,18.103065,17.51779,17.258287,24.21006
17193,RMJ110921.1+251150.8,167.33805659701875,25.197451804409923,0.46991292,43.007988,1.576502,-1.0,0.0,25.660997,21.446533,19.576984,18.724997,18.297464,23.88485
17194,RMJ005044.0+275519.5,12.683529331548357,27.922076860718423,0.46429783,44.106346,1.8376409,-1.0,0.0,22.224524,20.76749,18.891527,18.066584,17.659725,26.308111
17198,RMJ081046.2+482639.4,122.69255867070991,48.44427050947208,0.5297262,53.61019,2.4406028,-1.0,0.0,24.442875,21.412615,19.814651,19.030329,18.573917,28.010933
17201,RMJ000838.6+263323.8,2.160727968654612,26.556602365838348,0.43958798,42.07743,1.3618592,-1.0,0.0,23.316174,21.373283,19.54463,18.818537,18.377293,33.21002
17202,RMJ230305.5-080226.9,345.7728588606132,-8.040813974775551,0.4142324,30.392122,1.3533905,-1.0,0.0,21.31691,19.967726,18.112652,17.427326,17.002655,27.338121
17204,RMJ095815.1+510110.6,149.56283149204964,51.019604871401654,0.426687,32.573586,1.3631072,-1.0,0.0,22.267353,21.020098,19.24324,18.509066,18.041416,18.562542
17205,RMJ081843.3+252100.7,124.68030233580384,25.35020665208039,0.47965991,40.140053,1.7512643,-1.0,0.0,22.97768,21.081076,19.83589,19.071514,18.50481,20.087484
17208,RMJ005439.8-082522.1,13.665669048112633,-8.422816246041997,0.4286612,31.79558,1.4793711,-1.0,0.0,27.37262,21.662699,20.251179,19.491701,19.228834,17.372932
17209,RMJ011331.1-043801.7,18.379407719089983,-4.633811246489654,0.49202642,53.061012,1.9484273,-1.0,0.0,26.510439,20.511604,18.82912,17.930073,17.448912,28.829668
17212,RMJ233422.1+250641.9,353.5920766452232,25.11163411750799,0.49294278,52.58811,1.9282548,-1.0,0.0,20.618181,25.114689,19.070055,18.113567,17.939844,30.815836
17218,RMJ003629.5-070433.3,9.122877372390235,-7.075905903693983,0.4222591,31.97864,1.3459387,-1.0,0.0,27.127375,20.54373,18.820929,18.148403,17.75437,20.184961
17219,RMJ015441.6+255127.7,28.67337228781878,25.85768544445445,0.5257546,66.48539,3.0953662,-1.0,0.0,23.760519,22.291624,21.04555,19.859125,19.848488,33.61111
17220,RMJ143021.5+532449.7,217.58975270345954,53.41381876509015,0.3977448,32.802406,1.1476914,-1.0,0.0,22.0078,20.697208,18.962908,18.330605,17.888725,23.227161
17221,RMJ104314.8+212159.1,160.811662596556,21.366428187671065,0.41430548,32.039658,1.1966568,0.42356795,0.0,22.471403,20.745815,19.104862,18.383661,18.028051,20.429684
17222,RMJ140553.1+565309.3,211.47107165706757,56.88591650038025,0.35631722,33.702454,1.1146971,-1.0,0.0,21.980227,20.723938,19.034224,18.4635,18.092339,19.507877
17225,RMJ012040.3+105435.3,20.1680682745353,10.909792484936638,0.5289906,59.40708,2.289051,-1.0,0.0,23.373877,21.629208,20.101133,19.143763,18.611551,29.99915
17236,RMJ085625.6+251029.6,134.10665063611611,25.17489795527389,0.4203017,40.84178,1.2515819,0.4233248,0.0,24.308233,20.926855,18.994396,18.25051,17.939135,24.44063
17240,RMJ013515.2+084701.6,23.81320495378685,8.783766925610548,0.5401124,64.59377,2.806909,-1.0,0.0,24.992916,22.181335,21.55763,20.34003,19.934223,26.495544
17241,RMJ013936.4+031336.1,24.901701001368792,3.2266964452475553,0.39654246,31.88711,1.129344,0.39664254,0.0,21.902077,20.970047,19.118368,18.416807,18.094606,20.166851
17242,RMJ013857.6+214705.1,24.740047611129228,21.784755273423997,0.39495787,32.466797,1.338132,-1.0,0.0,26.085217,21.306564,19.682436,19.043987,18.71683,19.763561
17243,RMJ123356.8+063113.5,188.48675705387177,6.5204303337455585,0.47205883,36.25003,1.6686531,-1.0,0.0,23.402456,22.247591,20.295666,19.476837,19.094002,20.325733
17245,RMJ155937.9+351950.9,239.90792660003055,35.33080819490116,0.48080695,43.29783,1.6739948,0.49082446,0.0,23.875935,20.785137,19.016258,18.056837,17.727676,25.705215
17246,RMJ103825.6+161608.1,159.60647693956412,16.2689084654149,0.48269162,40.262093,1.5464029,-1.0,0.0,25.235872,21.75954,19.9667,19.037992,18.648315,27.800571
17249,RMJ021147.9+262816.4,32.9495925853829,26.471226820206127,0.4382853,37.684,1.6948285,-1.0,0.0,25.871729,21.00749,19.70137,18.870829,18.437174,20.562891
17253,RMJ125306.9-012923.0,193.27871321659904,-1.4897150094286342,0.43141943,41.39096,1.4058845,-1.0,0.0,23.653631,21.66881,20.00266,19.296986,18.928831,22.109495
17256,RMJ000128.2+005702.8,0.3675118687214365,0.9507912834584719,0.55503386,60.16983,2.5539677,0.55185735,0.0,22.051556,21.484022,20.15603,19.266676,18.826809,29.53337
17257,RMJ141328.7+395755.2,213.3694134541831,39.96532371751323,0.45252323,36.4636,1.3670495,-1.0,0.0,23.049168,21.033438,19.386246,18.596008,18.22929,25.726767
17258,RMJ150250.4+460726.1,225.7101583366271,46.123929209112994,0.4547006,49.12523,1.4813222,-1.0,0.0,22.686996,21.29438,19.476725,18.776314,18.275743,37.652996
17259,RMJ233325.2+164726.5,353.355186539515,16.79069089410342,0.39873558,35.334732,1.1880162,-1.0,0.0,25.667265,20.928513,19.009014,18.341925,17.93973,26.122868
17263,RMJ135233.3+060637.1,208.13893501246076,6.110313844704838,0.4761745,37.10431,1.5703356,0.48124403,0.0,22.25404,20.936134,18.985804,18.115814,17.660551,25.310669
17265,RMJ013344.8+123825.1,23.436621376417293,12.640313188098666,0.46866682,40.445152,1.9129459,0.44824317,0.0,24.078953,21.468903,19.705921,18.886312,18.482428,30.398409
17266,RMJ094048.8+155156.3,145.2033271793845,15.865640369464648,0.4196522,40.612953,1.2265881,0.40888104,0.0,24.925327,20.977678,19.265902,18.560234,18.214924,21.353148
17267,RMJ090929.5+504515.8,137.37274125370118,50.75439468648204,0.4472121,33.687195,1.3809742,0.45386165,0.0,24.386522,21.074562,19.264236,18.446093,18.079702,22.02346
17268,RMJ225443.7+315432.6,343.68222295335056,31.909058028783967,0.4555362,36.2958,1.636204,-1.0,0.0,21.463861,20.40687,18.7503,18.002626,17.523983,25.199106
17271,RMJ084455.3+312732.7,131.23030665227515,31.459093416404258,0.44398612,41.070602,1.4428477,0.44289017,0.0,22.050209,20.531292,18.996656,18.318802,17.912825,31.026075
17273,RMJ002250.9+161556.2,5.7119464394849615,16.265599942465133,0.52725476,58.095154,2.5075605,-1.0,0.0,25.43773,22.637737,20.84329,19.984438,19.298187,24.174683
17274,RMJ160449.4+162511.3,241.20599697438814,16.41981816304373,0.42461348,31.002321,1.2614598,0.43624553,0.0,26.107752,19.838882,18.07034,17.360731,17.013887,26.451761
17277,RMJ014021.1+055341.2,25.08798403475464,5.894764827918007,0.43996862,35.47203,1.511568,-1.0,0.0,22.211214,21.238707,19.572485,18.864353,18.31374,21.530746
17282,RMJ085857.6+141101.5,134.74001482086834,14.18374212253897,0.48013207,40.979073,1.6971092,-1.0,0.0,25.83641,21.796305,19.869516,18.988083,18.553665,23.949316
17283,RMJ145954.6+541936.5,224.97748713973704,54.326817140775,0.46574,35.16693,1.4249446,-1.0,0.0,24.609772,21.685745,19.968086,19.136972,18.697323,25.180105
17284,RMJ131150.7+170515.8,197.96136906617386,17.08773299985672,0.38009378,31.688795,1.022624,-1.0,0.0,23.074366,21.473463,19.598948,19.002024,18.601978,19.05419
17285,RMJ013346.5+254527.7,23.44374878721925,25.757684571786168,0.45780063,41.08586,1.9063617,0.46001995,0.0,23.650532,21.336771,19.762972,18.967194,18.48285,24.658447
17288,RMJ234112.8-092330.1,355.3033931690434,-9.391702498762928,0.26794773,31.200636,1.062168,-1.0,0.0,26.614084,19.627214,18.096378,17.57169,17.305183,22.551199
17290,RMJ232601.8+101317.4,351.50761227453347,10.221510732552108,0.4827992,41.8181,1.9337317,-1.0,0.0,25.872484,21.242495,19.553005,18.71378,18.310827,24.498646
17293,RMJ225226.7-091149.1,343.1114087971896,-9.196968661240621,0.4422815,40.673973,1.5521456,0.45177326,0.0,21.595682,19.835157,18.042427,17.252384,16.839602,30.46594
17294,RMJ014810.8+000003.8,27.044877645727535,0.0010666783235138192,0.40069017,30.041258,1.1205186,0.40124366,0.0,22.043129,20.326843,18.54588,17.89412,17.504988,18.71793
17295,RMJ215903.5-075539.4,329.76444614762755,-7.927600094207353,0.45457408,35.70085,1.4704651,-1.0,0.0,24.496988,22.293934,19.953712,19.157211,18.812906,20.799294
17296,RMJ101435.2+404746.4,153.64667454339045,40.796233991075226,0.528719,46.806473,2.0085187,0.5334294,0.0,23.258987,21.434402,19.858503,18.911858,18.405495,30.182379
17297,RMJ102150.1+441752.2,155.45860834984688,44.297834295991166,0.48471728,44.335167,1.8176721,-1.0,0.0,21.793749,21.631468,19.646063,18.719973,18.322245,25.966564
17300,RMJ101823.3-005607.8,154.59708888150772,-0.9355024728084246,0.46628878,44.106346,1.6649832,-1.0,0.0,23.34696,22.334373,19.988737,19.155043,18.723131,22.880915
17301,RMJ010230.5+172209.2,15.627211479466041,17.36922275915927,0.4306204,34.221123,1.4383619,-1.0,0.0,26.594614,19.991035,18.599482,17.98616,17.515076,18.818644
17306,RMJ222337.9-090636.8,335.90780781349315,-9.110222663908079,0.39750293,33.809235,1.3064853,0.3433865,0.0,25.838081,20.420887,18.663866,18.052704,17.644964,24.281412
17307,RMJ123623.4+032936.5,189.09757600800336,3.4934844421223334,0.41077402,34.98387,1.3175235,-1.0,0.0,24.845165,21.375874,19.709549,19.038094,18.726522,21.140596
17309,RMJ112609.4+413919.4,171.53918900118606,41.655375143076434,0.43160975,31.780325,1.2475859,0.40151438,0.0,22.523216,20.891966,19.101894,18.349136,17.973644,25.017488
17310,RMJ020350.1+212203.9,30.958661580309922,21.367756173064794,0.40954283,33.000725,1.5388806,0.38012397,0.0,20.426004,20.527998,18.834269,18.185324,17.849184,18.26952
17313,RMJ105925.1+650212.9,164.85451500731278,65.03692462748116,0.44321698,39.987503,1.5848513,-1.0,0.0,23.900078,21.339947,19.509586,18.768368,18.341726,26.909306
17314,RMJ144529.4+532010.0,221.37256577766794,53.336110647700636,0.45918423,34.114334,1.3840486,0.45564467,0.0,21.389715,20.339441,18.57281,17.758924,17.33872,25.470797
17316,RMJ091648.5+254638.1,139.20200817112766,25.777242400347138,0.37875235,34.86183,1.1398845,-1.0,0.0,23.909689,19.786497,18.09017,17.479418,17.12618,35.12822
17317,RMJ092613.3+492034.4,141.55544753634868,49.34288543881318,0.50568765,41.57402,1.7516463,-1.0,0.0,25.695877,22.12278,20.370884,19.418747,18.942184,22.166487
17318,RMJ164107.1+434702.2,250.27951259261866,43.78394024602429,0.43013102,32.680367,1.2417293,0.42074677,0.0,22.977503,20.46844,18.617924,17.906118,17.484007,25.791616
17320,RMJ010014.6+342538.6,15.060715434801523,34.427391861187,0.39643008,41.54351,1.4588569,-1.0,0.0,23.169565,21.55438,19.917522,19.292036,18.891907,22.885492
17321,RMJ232256.0+115540.0,350.73344396240833,11.927781279328762,0.4521103,46.013214,1.7743771,-1.0,0.0,21.310402,20.738035,19.01376,18.264746,17.833069,32.312107
17322,RMJ161640.1+293018.7,244.16696379697407,29.50520472007629,0.42553753,31.627775,1.2359865,0.43322128,0.0,22.958817,21.135576,19.366814,18.699999,18.272917,20.799194
17323,RMJ001830.8+085526.2,4.628264305197831,8.923939276501004,0.42893255,46.97428,1.7674519,-1.0,0.0,21.982052,21.428986,20.046041,19.431515,18.989666,24.898329
17324,RMJ104011.5+483732.2,160.04795867740944,48.625624587268895,0.41932625,36.18901,1.2163886,-1.0,0.0,22.237776,20.616943,19.132856,18.392462,18.194529,27.771656
17328,RMJ081709.2+015301.5,124.28840782307,1.883752433295281,0.46149322,35.73136,1.4943445,0.44772658,0.0,22.14443,20.783373,19.175379,18.43821,18.030367,22.042986
17329,RMJ094306.8-005626.6,145.77815968210177,-0.940714761715571,0.48106366,50.330376,1.8209361,0.5716207,0.0,25.760784,22.139975,20.030914,19.127758,18.713993,21.96237
17337,RMJ085106.5+634352.9,132.77705100176362,63.7313721599604,0.4537667,39.545105,1.774982,-1.0,0.0,22.64762,21.360907,19.896935,19.109268,18.745792,21.712769
17341,RMJ144729.2+181422.9,221.87166212436654,18.2396951941897,0.4745749,44.014816,1.5744032,0.48298606,0.0,26.408697,20.487999,18.757341,17.881332,17.358852,25.342064
17342,RMJ234916.0+095713.3,357.3168079464025,9.953693810007717,0.47214606,40.048523,1.8529744,-1.0,0.0,24.885511,21.375294,19.610209,18.602325,18.327402,21.098833
17343,RMJ162348.5+461743.2,245.95207823895186,46.29534364996772,0.49201354,42.77916,1.7949262,0.48187277,0.0,23.207134,21.96666,20.172062,19.304598,18.73495,21.182682
17345,RMJ132506.0+403642.7,201.27493216303384,40.611854739454586,0.49184725,40.124794,1.8425097,0.4946862,0.0,23.867912,21.228191,19.643711,18.755861,18.244429,20.909147
